id,lineage,type,country
ERR2229240,4.8,test,NA
ERR2229457,4.8,test,NA
ERR2229455,4.8,test,NA
ERR2503543,4.8,test,NA
ERR978812,4.8,test,NA
SRR6067240,4.8,test,NA
ERR978793,4.8,test,NA
ERR2229568,4.8,test,NA
SRR6074061,4.8,test,NA
ERR2229623,4.8,test,NA
ERR2228885,4.8,test,NA
ERR2229532,4.8,test,NA
ERR978671,4.8,test,NA
ERR911888,4.8,test,NA
ERR2432990,4.8,test,NA
ERR2229583,4.8,test,NA
ERR2229811,4.8,test,NA
SRR6063506,4.8,test,NA
ERR978771,4.8,test,NA
ERR3275903,4.8,test,NA
ERR2228840,4.8,test,NA
ERR1950031,4.8,test,NA
ERR257895,4.8,test,NA
ERR2229230,4.8,test,NA
SRR6063483,4.8,test,NA
ERR911881_ERR911882,4.8,test,NA
ERR2446156,4.8,test,NA
SRR7341707,4.8,test,NA
ERR2228799,4.8,test,NA
ERR1950060,4.8,test,NA
ERR2229812,4.8,test,NA
SRR6063493,4.8,test,NA
SRR6074050,4.8,test,NA
ERR2229011,4.8,test,NA
ERR2446423,4.8,test,NA
ERR1950075,4.8,test,NA
ERR911923,4.8,test,NA
ERR3276287,4.8,test,NA
ERR2229258,4.8,test,NA
ERR552825,4.8,test,NA
ERR2228949,4.8,test,NA
ERR2229089,4.8,test,NA
ERR2446522,4.8,test,NA
SRR6064856,4.8,test,NA
ERR2229256,4.8,test,NA
ERR2229068,4.8,test,NA
ERR2229661,4.8,test,NA
SRR6067285,4.8,test,NA
SRR5065374,4.8,test,NA
ERR1950056,4.8,test,NA
ERR978809,4.8,test,NA
ERR2229073,4.8,test,NA
ERR978825,4.8,test,NA
ERR2229356,4.8,test,NA
ERR2515929,4.8,test,NA
ERR1949986,4.8,test,NA
ERR978688,4.8,test,NA
ERR2229722,4.8,test,NA
ERR1949961,4.8,test,NA
ERR978681,4.8,test,NA
ERR2229304,4.8,test,NA
SRR1184121_SRR1159713_SRR1180975_SRR1159687,4.8,test,NA
ERR2229109,4.8,test,NA
ERR2229625,4.8,test,NA
ERR978827,4.8,test,NA
ERR2228877,4.8,test,NA
ERR1950007,4.8,test,NA
ERR2486975,4.8,test,NA
ERR2229259,4.8,test,NA
ERR2228975,4.8,test,NA
ERR1465893_ERR1465990,4.8,test,NA
ERR234180,4.8,test,NA
ERR2679248,4.8,test,NA
ERR3275813,4.8,test,NA
ERR1465863,4.8,test,NA
ERR2229126,4.8,test,NA
ERR550921,4.8,test,NA
ERR1465853,4.8,test,NA
ERR400394,4.8,test,NA
ERR2229027,4.8,test,NA
ERR2229280,4.8,test,NA
ERR2486963,4.8,test,NA
ERR2228850,4.8,test,NA
ERR2677429,4.8,test,NA
ERR2229354,4.8,test,NA
SRR6257028,4.8,test,NA
ERR233389,4.8,test,NA
ERR978729,4.8,test,NA
SRR6067284,4.8,test,NA
ERR1949956,4.8,test,NA
ERR1950005,4.8,test,NA
SRR6061411,4.8,test,NA
ERR2229713,4.8,test,NA
ERR3275200,4.8,test,NA
ERR978761_ERR978762_ERR978760,4.8,test,NA
SRR6063489,4.8,test,NA
ERR978724,4.8,test,NA
ERR2486976,4.8,test,NA
SRR6063486,4.8,test,NA
SRR7341677,4.8,test,NA
ERR894439,4.8,test,NA
ERR3276198,4.8,test,NA
ERR2503485,4.8,test,NA
ERR176792,4.8,test,NA
ERR978699,4.8,test,NA
ERR3276246,4.8,test,NA
ERR978680,4.8,test,NA
ERR3275786,4.8,test,NA
ERR2229668,4.8,test,NA
ERR978686,4.8,test,NA
ERR2229257,4.8,test,NA
SRR833039_SRR833151,4.8,test,NA
DRR185094,4.8,test,NA
ERR1465982_ERR1465877,4.8,test,NA
ERR2229084,4.8,test,NA
ERR978798,4.8,test,NA
ERR2446255,4.8,test,NA
ERR1465951,4.8,test,NA
ERR2229467,4.8,test,NA
ERR978701,4.8,test,NA
SRR1165520_SRR1162764_SRR1165587_SRR1166931,4.8,test,NA
ERR3275760,4.8,test,NA
ERR978697,4.8,test,NA
ERR2446283,4.8,test,NA
SRR6061415,4.8,test,NA
SRR6064835,4.8,test,NA
ERR978726_ERR978727,4.8,test,NA
ERR3275440,4.8,test,NA
ERR2229423,4.8,test,NA
ERR233371,4.8,test,NA
ERR1950073,4.8,test,NA
ERR1949976,4.8,test,NA
ERR3275367,4.8,test,NA
ERR2229749,4.8,test,NA
SRR6061395,4.8,test,NA
SRR1162536_SRR1181203_SRR1181116_SRR1159171,4.8,test,NA
SRR6064864,4.8,test,NA
ERR2228892,4.8,test,NA
ERR2229672,4.8,test,NA
ERR1950018,4.8,test,NA
ERR1465902,4.8,test,NA
SRR6067251,4.8,test,NA
SRR6064819,4.8,test,NA
ERR2446285,4.8,test,NA
SRR833005_SRR833093_SRR833047_SRR833108_SRR833178_SRR833004,4.8,test,NA
DRR184997,4.8,test,NA
SRR1640570,4.8,test,NA
ERR2228943,4.8,test,NA
ERR2229272,4.8,test,NA
ERR2229660,4.8,test,NA
ERR1144989,4.8,test,NA
SRR6397768,4.8,test,NA
ERR2228801,4.8,test,NA
SRR6067255,4.8,test,NA
ERR2446403,4.8,test,NA
ERR2229645,4.8,test,NA
ERR1465879,4.8,test,NA
ERR2229720,4.8,test,NA
ERR2228964,4.8,test,NA
ERR2228826,4.8,test,NA
ERR2229593,4.8,test,NA
ERR257894,4.8,test,NA
ERR2229383,4.8,test,NA
ERR2486949,4.8,test,NA
SRR7341637,4.8,test,NA
ERR2228820,4.8,test,NA
ERR2228797,4.8,test,NA
ERR2228872,4.8,test,NA
ERR1949969,4.8,test,NA
ERR3275663,4.8,test,NA
SRR6074051,4.8,test,NA
ERR2199908,4.8,test,NA
ERR2229817,4.8,test,NA
ERR1950058,4.8,test,NA
ERR978772,4.8,test,NA
ERR2229216,4.8,test,NA
ERR2446122,4.8,test,NA
ERR1465896,4.8,test,NA
ERR911867,4.8,test,NA
ERR911871_ERR911872_ERR911873,4.8,test,NA
ERR2229779,4.8,test,NA
ERR2503455,4.8,test,NA
ERR2229733,4.8,test,NA
ERR2228941,4.8,test,NA
SRR6064840,4.8,test,NA
ERR2229260,4.8,test,NA
ERR911897,4.8,test,NA
SRR2101393,4.8,test,NA
ERR1023469,4.8,test,NA
ERR1949988,4.8,test,NA
ERR978821,4.8,test,NA
ERR978807,4.8,test,NA
ERR2229543,4.8,test,NA
ERR1949958,4.8,test,NA
ERR2503463,4.8,test,NA
ERR2229270,4.8,test,NA
ERR978689,4.8,test,NA
ERR2229183,4.8,test,NA
ERR2503515,4.8,test,NA
ERR2229137,4.8,test,NA
ERR2229034,4.8,test,NA
SRR6064828,4.8,test,NA
ERR2229341,4.8,test,NA
ERR911950,4.8,test,NA
ERR911886,4.8,test,NA
ERR2229463,4.8,test,NA
ERR2229452,4.8,test,NA
ERR2229604,4.8,test,NA
ERR1950017,4.8,test,NA
ERR1465978_ERR1465867,4.8,test,NA
SRR1159360_SRR1181306_SRR1159261_SRR1181024,4.8,test,NA
ERR3275455,4.8,test,NA
ERR2229104,4.8,test,NA
ERR233373,4.8,test,NA
ERR978672,4.8,test,NA
ERR2229285,4.8,test,NA
ERR2229538,4.8,test,NA
ERR2510253,4.8,test,NA
ERR3275586,4.8,test,NA
ERR978731,4.8,test,NA
ERR978736,4.8,test,NA
ERR1633947,4.8,test,NA
SRR6061389,4.8,test,NA
ERR1144983,4.8,test,NA
ERR2200099,4.8,test,NA
ERR2229015,4.8,test,NA
ERR3276249,4.8,test,NA
ERR2503556,4.8,test,NA
ERR2229046,4.8,test,NA
SRR1640569,4.8,test,NA
ERR2229541,4.8,test,NA
ERR2228933,4.8,test,NA
ERR2229454,4.8,test,NA
ERR234230,4.8,test,NA
SRR6067259,4.8,test,NA
ERR2229261,4.8,test,NA
ERR2229220,4.8,test,NA
ERR2229277,4.8,test,NA
ERR2229675,4.8,test,NA
ERR2228842,4.8,test,NA
ERR1949962,4.8,test,NA
ERR1950008,4.8,test,NA
SRR6074055,4.8,test,NA
ERR2229679,4.8,test,NA
SRR6063509,4.8,test,NA
ERR2503481,4.8,test,NA
ERR2229151,4.8,test,NA
ERR1465865,4.8,test,NA
ERR2510765,4.8,test,NA
SRR6074068,4.8,test,NA
SRR6063501,4.8,test,NA
ERR3275298,4.8,test,NA
SRR6064844,4.8,test,NA
SRR6061404,4.8,test,NA
ERR2228893,4.8,test,NA
ERR2446292,4.8,test,NA
SRR6063473,4.8,test,NA
SRR1166190,4.8,test,NA
ERR3275277,4.8,test,NA
ERR2229343,4.8,test,NA
SRR1166171,4.8,test,NA
ERR2229061,4.8,test,NA
ERR2229785,4.8,test,NA
ERR2229157,4.8,test,NA
ERR2229387,4.8,test,NA
SRR6074059,4.8,test,NA
ERR2229370,4.8,test,NA
ERR2229301,4.8,test,NA
ERR751432,4.8,test,NA
ERR3275344,4.8,test,NA
ERR2229286,4.8,test,NA
ERR553386,4.8,test,NA
ERR2229676,4.8,test,NA
ERR2228863,4.8,test,NA
SRR6061393,4.8,test,NA
ERR2229807,4.8,test,NA
ERR841397,4.8,test,NA
ERR3275202,4.8,test,NA
ERR2503372,4.8,test,NA
ERR108466,4.8,test,NA
ERR3276248,4.8,test,NA
ERR3275279,4.8,test,NA
ERR1949995,4.8,test,NA
SRR6064850,4.8,test,NA
ERR978715,4.8,test,NA
SRR1169010_SRR1166158,4.8,test,NA
ERR1950029,4.8,test,NA
ERR551454,4.8,test,NA
SRR7341662,4.8,test,NA
SRR6064831,4.8,test,NA
ERR2228873,4.8,test,NA
ERR2229288,4.8,test,NA
ERR1465894,4.8,test,NA
ERR2229691,4.8,test,NA
SRR3675513,4.8,test,NA
ERR2179609,4.8,test,NA
ERR2228925,4.8,test,NA
SRR6067286,4.8,test,NA
ERR2228956,4.8,test,NA
ERR2229662,4.8,test,NA
ERR2229537,4.8,test,NA
ERR978692,4.8,test,NA
ERR2229284,4.8,test,NA
ERR2229029,4.8,test,NA
ERR2229373,4.8,test,NA
ERR2503402,4.8,test,NA
ERR1950025,4.8,test,NA
ERR2517515,4.8,test,NA
ERR978777,4.8,test,NA
ERR2228796,4.8,test,NA
ERR3275922,4.8,test,NA
ERR2229683,4.8,test,NA
ERR2228846,4.8,test,NA
ERR1465883,4.8,test,NA
ERR2228983,4.8,test,NA
ERR1950066,4.8,test,NA
ERR978792,4.8,test,NA
ERR2229548,4.8,test,NA
ERR2229700,4.8,test,NA
SRR1172261_SRR1165719_SRR1165701_SRR1169149,4.8,test,NA
ERR2228836,4.8,test,NA
ERR551720,4.8,test,NA
DRR184954,4.8,test,NA
ERR2228830,4.8,test,NA
SRR1049715_SRR1049716_SRR1140592_SRR1062923,4.8,test,NA
SRR024053,4.8,test,NA
SRR1640713,4.8,test,NA
SRR6067267,4.8,test,NA
SRR6061400,4.8,test,NA
ERR553381,4.8,test,NA
ERR1949959,4.8,test,NA
ERR2229090,4.8,test,NA
ERR2229492,4.8,test,NA
ERR551919_ERR551918,4.8,test,NA
ERR978725,4.8,test,NA
SRR6061388,4.8,test,NA
ERR2229189,4.8,test,NA
ERR1465958,4.8,test,NA
ERR2446425,4.8,test,NA
ERR1465903,4.8,test,NA
ERR1950038,4.8,test,NA
ERR911935_ERR911934_ERR911936,4.8,test,NA
ERR2229302,4.8,test,NA
ERR2228829,4.8,test,NA
ERR2229464,4.8,test,NA
ERR2510494,4.8,test,NA
ERR2229227,4.8,test,NA
ERR2228848,4.8,test,NA
ERR2229398,4.8,test,NA
ERR3275239,4.8,test,NA
ERR3335800,4.8,test,NA
ERR3275669,4.8,test,NA
ERR2228858,4.8,test,NA
SRR6064826,4.8,test,NA
ERR2229335,4.8,test,NA
ERR2229245,4.8,test,NA
ERR2229680,4.8,test,NA
ERR2229764,4.8,test,NA
ERR1633788,4.8,test,NA
ERR2229738,4.8,test,NA
ERR2228907,4.8,test,NA
ERR2229295,4.8,test,NA
ERR1465904,4.8,test,NA
ERR2229122,4.8,test,NA
ERR2228900,4.8,test,NA
ERR2229052,4.8,test,NA
ERR2228888,4.8,test,NA
ERR2229214,4.8,test,NA
ERR2228953,4.8,test,NA
ERR978740,4.8,test,NA
ERR978659_ERR978660,4.8,test,NA
SRR6397502,4.8,test,NA
ERR2228847,4.8,test,NA
ERR3276153,4.8,test,NA
ERR2486982,4.8,test,NA
ERR2229615,4.8,test,NA
ERR2229617,4.8,test,NA
ERR3275164,4.8,test,NA
SRR6061382,4.8,test,NA
ERR2229360,4.8,test,NA
ERR3276110,4.8,test,NA
SRR6067279,4.8,test,NA
SRR6067282,4.8,test,NA
ERR1465851_ERR1465971,4.8,test,NA
ERR978728,4.8,test,NA
SRR6067238,4.8,test,NA
ERR978676,4.8,test,NA
ERR1950015,4.8,test,NA
ERR1950072,4.8,test,NA
ERR911927,4.8,test,NA
ERR1949980,4.8,test,NA
SRR6063480,4.8,test,NA
ERR2228974,4.8,test,NA
SRR1166220,4.8,test,NA
ERR2200084,4.8,test,NA
SRR6063491,4.8,test,NA
ERR3276257,4.8,test,NA
SRR6064837,4.8,test,NA
SRR6064861,4.8,test,NA
SRR6064832,4.8,test,NA
SRR6061398,4.8,test,NA
ERR3275926,4.8,test,NA
ERR1465880,4.8,test,NA
ERR551523,4.8,test,NA
ERR3275302,4.8,test,NA
SRR7341665,4.8,test,NA
ERR2229271,4.8,test,NA
SRR6074056,4.8,test,NA
ERR2229030,4.8,test,NA
ERR1465934,4.8,test,NA
ERR551354,4.8,test,NA
SRR6397951,4.8,test,NA
ERR2228971,4.8,test,NA
ERR1465964,4.8,test,NA
ERR2229371,4.8,test,NA
ERR2229449,4.8,test,NA
SRR1166328,4.8,test,NA
ERR1949973,4.8,test,NA
SRR2101057,4.8,test,NA
ERR1465945,4.8,test,NA
ERR911952,4.8,test,NA
ERR2229806,4.8,test,NA
ERR2228887,4.8,test,NA
ERR2229465,4.8,test,NA
ERR212015,4.8,test,NA
ERR1633942,4.8,test,NA
ERR2229609,4.8,test,NA
ERR2228881,4.8,test,NA
ERR2228979,4.8,test,NA
ERR551183,4.8,test,NA
ERR2229379,4.8,test,NA
ERR2229192,4.8,test,NA
SRR1166100,4.8,test,NA
ERR028621,4.8,test,NA
SRR6074069,4.8,test,NA
ERR978711,4.8,test,NA
ERR2228837,4.8,test,NA
ERR2229369,4.8,test,NA
ERR2446570,4.8,test,NA
ERR2229692,4.8,test,NA
SRR5520557,4.8,test,NA
ERR1465889,4.8,test,NA
ERR978817,4.8,test,NA
ERR1465866,4.8,test,NA
ERR2229121,4.8,test,NA
SRR7341687,4.8,test,NA
ERR2229694,4.8,test,NA
SRR6064848,4.8,test,NA
ERR2229809,4.8,test,NA
SRR6061426,4.8,test,NA
SRR1175510_SRR1175516,4.8,test,NA
ERR1950087,4.8,test,NA
ERR3275271,4.8,test,NA
ERR978795,4.8,test,NA
ERR751350,4.8,test,NA
ERR2228992,4.8,test,NA
SRR6063519,4.8,test,NA
ERR2229515,4.8,test,NA
ERR1144978,4.8,test,NA
ERR978786,4.8,test,NA
ERR978732,4.8,test,NA
ERR1465849,4.8,test,NA
ERR2228896,4.8,test,NA
ERR2229632,4.8,test,NA
ERR257900,4.8,test,NA
ERR275181,4.8,test,NA
SRR1640345,4.8,test,NA
ERR2229276,4.8,test,NA
ERR2229269,4.8,test,NA
ERR2229005,4.8,test,NA
SRR1011459_SRR1062829,4.8,test,NA
ERR2229347,4.8,test,NA
ERR2229148,4.8,test,NA
SRR7341688,4.8,test,NA
SRR5551667,4.8,test,NA
ERR3275165,4.8,test,NA
SRR2469374,4.8,test,NA
SRR6398043,4.8,test,NA
ERR2229067,4.8,test,NA
ERR1949979,4.8,test,NA
ERR978737,4.8,test,NA
ERR3275990,4.8,test,NA
ERR978670,4.8,test,NA
ERR2229338,4.8,test,NA
ERR029201,4.8,test,NA
ERR2229794,4.8,test,NA
ERR1950020,4.8,test,NA
ERR2503389,4.8,test,NA
ERR108508,4.8,test,NA
DRR184981,4.8,test,NA
SRR1049658_SRR1140577_SRR1049659_SRR1062915,4.8,test,NA
ERR978808,4.8,test,NA
ERR551798_ERR551797,4.8,test,NA
SRR1003111_SRR1003112,4.8,test,NA
ERR2228818,4.8,test,NA
ERR2228884,4.8,test,NA
ERR978779,4.8,test,NA
ERR036215,4.8,test,NA
ERR1555042,4.8,test,NA
ERR2228803,4.8,test,NA
ERR551592_ERR551591,4.8,test,NA
ERR2229498,4.8,test,NA
SRR6063517,4.8,test,NA
ERR978739,4.8,test,NA
ERR3014580,4.8,test,NA
ERR3275561,4.8,test,NA
ERR978774,4.8,test,NA
ERR233369,4.8,test,NA
ERR1950090,4.8,test,NA
ERR2229381,4.8,test,NA
ERR1950070,4.8,test,NA
SRR6067241,4.8,test,NA
ERR978755_ERR978756_ERR978754_ERR978757,4.8,test,NA
SRR6064854,4.8,test,NA
ERR1465858_ERR1465975,4.8,test,NA
SRR6061427,4.8,test,NA
ERR2228815,4.8,test,NA
SRR6064829,4.8,test,NA
ERR2229800,4.8,test,NA
ERR2229342,4.8,test,NA
ERR2228947,4.8,test,NA
ERR551039,4.8,test,NA
SRR6064849,4.8,test,NA
ERR3275226,4.8,test,NA
ERR2486943,4.8,test,NA
ERR841400,4.8,test,NA
ERR2228912,4.8,test,NA
ERR2229330,4.8,test,NA
SRR7341660,4.8,test,NA
ERR2229767,4.8,test,NA
ERR1144994,4.8,test,NA
ERR2228906,4.8,test,NA
ERR978734_ERR978733_ERR978735,4.8,test,NA
ERR108424,4.8,test,NA
ERR2510453,4.8,test,NA
SRR6079926,4.8,test,NA
ERR1950079,4.8,test,NA
SRR6064842,4.8,test,NA
ERR2228816,4.8,test,NA
ERR2229808,4.8,test,NA
SRR6067269,4.8,test,NA
ERR2229094,4.8,test,NA
ERR3275248,4.8,test,NA
ERR2229013,4.8,test,NA
ERR1144992,4.8,test,NA
ERR2228789,4.8,test,NA
ERR2706917,4.8,test,NA
SRR1003110_SRR1003109,4.8,test,NA
SRR6064841,4.8,test,NA
ERR2229328,4.8,test,NA
ERR2229470,4.8,test,NA
SRR1166329_SRR1169037,4.8,test,NA
ERR2228869,4.8,test,NA
ERR2446089,4.8,test,NA
SRR6064824,4.8,test,NA
ERR978741,4.8,test,NA
SRR6064843,4.8,test,NA
ERR3275524,4.8,test,NA
ERR2228807,4.8,test,NA
ERR3276031,4.8,test,NA
ERR2229266,4.8,test,NA
SRR1175470,4.8,test,NA
ERR1949970,4.8,test,NA
SRR6064855,4.8,test,NA
ERR2513376,4.8,test,NA
ERR2503430,4.8,test,NA
ERR2503511,4.8,test,NA
ERR2228981,4.8,test,NA
ERR2229267,4.8,test,NA
ERR3276262,4.8,test,NA
SRR6064845,4.8,test,NA
ERR2229607,4.8,test,NA
ERR1144981,4.8,test,NA
SRR1166208,4.8,test,NA
ERR1950013,4.8,test,NA
ERR2228788,4.8,test,NA
SRR6067246,4.8,test,NA
SRR6061383,4.8,test,NA
ERR2229663,4.8,test,NA
SRR6061413,4.8,test,NA
SRR1003131_SRR1003130,4.8,test,NA
ERR978773,4.8,test,NA
ERR2228800,4.8,test,NA
ERR978713,4.8,test,NA
ERR3276076,4.8,test,NA
ERR1950046,4.8,test,NA
ERR552443_ERR552442,4.8,test,NA
ERR2228931,4.8,test,NA
ERR2228920,4.8,test,NA
ERR3275805,4.8,test,NA
ERR2229558,4.8,test,NA
ERR3276010,4.8,test,NA
ERR2229706,4.8,test,NA
ERR2228928,4.8,test,NA
ERR978738,4.8,test,NA
ERR2229300,4.8,test,NA
ERR911929_ERR911930,4.8,test,NA
ERR2228982,4.8,test,NA
ERR2228864,4.8,test,NA
ERR2229614,4.8,test,NA
ERR067579,4.8,test,NA
ERR2229448,4.8,test,NA
ERR1750874,4.8,test,NA
ERR144587,4.8,test,NA
ERR2446378,4.8,test,NA
SRR6063485,4.8,test,NA
ERR3276080,4.8,test,NA
ERR911884,4.8,test,NA
SRR6067270,4.8,test,NA
SRR6397412,4.8,test,NA
ERR1465924,4.8,test,NA
ERR2229254,4.8,test,NA
ERR978719,4.8,test,NA
ERR2228930,4.8,test,NA
SRR6064862,4.8,test,NA
ERR2851367,4.8,test,NA
ERR3275340,4.8,test,NA
ERR1950039,4.8,test,NA
ERR1465984_ERR1465882,4.8,test,NA
ERR2228951,4.8,test,NA
SRR6064834,4.8,test,NA
SRR1166131,4.8,test,NA
ERR3276194,4.8,test,NA
ERR1465943,4.8,test,NA
SRR1180142_SRR1183053_SRR1181211_SRR1181117,4.8,test,NA
ERR2229459,4.8,test,NA
ERR2503464,4.8,test,NA
ERR2229194,4.8,test,NA
ERR2228812,4.8,test,NA
SRR7341650,4.8,test,NA
ERR911899,4.8,test,NA
SRR6063487,4.8,test,NA
SRR6064838,4.8,test,NA
ERR2229367,4.8,test,NA
SRR6074053,4.8,test,NA
ERR2228986,4.8,test,NA
ERR3275338,4.8,test,NA
SRR1172945_SRR1196498_SRR1184341_SRR1173088,4.8,test,NA
ERR2229329,4.8,test,NA
SRR6067265,4.8,test,NA
ERR133813,4.8,test,NA
ERR3275873,4.8,test,NA
ERR978687,4.8,test,NA
ERR978759,4.8,test,NA
ERR911918_ERR911917,4.8,test,NA
SRR6067256,4.8,test,NA
ERR2446389,4.8,test,NA
SRR1166094,4.8,test,NA
ERR552656,4.8,test,NA
ERR2229268,4.8,test,NA
ERR978750_ERR978752_ERR978751,4.8,test,NA
ERR2229761,4.8,test,NA
ERR029211,4.8,test,NA
ERR2510599,4.8,test,NA
ERR181964,4.8,test,NA
ERR2228889,4.8,test,NA
SRR6061401,4.8,test,NA
SRR6067252,4.8,test,NA
ERR2229247,4.8,test,NA
ERR2229735,4.8,test,NA
ERR2229224,4.8,test,NA
ERR2228845,4.8,test,NA
SRR6061412,4.8,test,NA
SRR6067242,4.8,test,NA
DRR185105,4.8,test,NA
ERR1144980,4.8,test,NA
ERR2228916,4.8,test,NA
SRR6079920,4.8,test,NA
ERR2229707,4.8,test,NA
ERR2229004,4.8,test,NA
ERR1465908,4.8,test,NA
ERR1950048,4.8,test,NA
ERR978826,4.8,test,NA
ERR2229619,4.8,test,NA
ERR2446536,4.8,test,NA
ERR2486951,4.8,test,NA
ERR2228927,4.8,test,NA
ERR3275453,4.8,test,NA
SRR6063498,4.8,test,NA
SRR6067262,4.8,test,NA
ERR2229557,4.8,test,NA
SRR1011481_SRR1062852,4.8,test,NA
SRR6063472,4.8,test,NA
ERR2229279,4.8,test,NA
ERR2229040,4.8,test,NA
ERR229948,4.8,test,NA
ERR1465875,4.8,test,NA
SRR1173443_SRR1173248_SRR1165276_SRR1167294,4.8,test,NA
ERR2228876,4.8,test,NA
SRR6064852,4.8,test,NA
SRR6063499,4.8,test,NA
ERR978709_ERR978710,4.8,test,NA
ERR2228946,4.8,test,NA
SRR1167269_SRR1173278_SRR1165265_SRR1173785,4.8,test,NA
ERR2229669,4.8,test,NA
ERR2229319,4.8,test,NA
ERR2229658,4.8,test,NA
SRR1162872_SRR1165509_SRR1165564_SRR1163052,4.8,test,NA
ERR1555059,4.8,test,NA
ERR2229624,4.8,test,NA
ERR978746_ERR978747_ERR978748,4.8,test,NA
ERR978706,4.8,test,NA
SRR6152920,4.8,test,NA
DRR184996,4.8,test,NA
ERR1465914,4.8,test,NA
ERR841408,4.8,test,NA
ERR2229249,4.8,test,NA
ERR2229340,4.8,test,NA
ERR1465917,4.8,test,NA
ERR2229450,4.8,test,NA
ERR2229320,4.8,test,NA
ERR2229066,4.8,test,NA
ERR2228886,4.8,test,NA
ERR2229670,4.8,test,NA
ERR2179817,4.8,test,NA
SRR1640697,4.8,test,NA
ERR1465909,4.8,test,NA
ERR1144993,4.8,test,NA
ERR227994,4.8,test,NA
SRR6064853,4.8,test,NA
ERR2229434,4.8,test,NA
ERR2229562,4.8,test,NA
ERR1465961,4.8,test,NA
ERR751782,4.8,test,NA
ERR552657,4.8,test,NA
ERR2229162,4.8,test,NA
ERR2199911,4.8,test,NA
ERR2229582,4.8,test,NA
ERR978717,4.8,test,NA
ERR1213879,4.8,test,NA
ERR1950078,4.8,test,NA
ERR2229732,4.8,test,NA
ERR2229334,4.8,test,NA
SRR6074062,4.8,test,NA
ERR2228802,4.8,test,NA
ERR2229037,4.8,test,NA
ERR2229550,4.8,test,NA
ERR1465919,4.8,test,NA
SRR6063507,4.8,test,NA
ERR2229509,4.8,test,NA
ERR2228821,4.8,test,NA
SRR6064830,4.8,test,NA
ERR1465938,4.8,test,NA
SRR7341701,4.8,test,NA
